15:49:00.879710 [queue=3] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 2.6ms
15:49:00.884314 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
15:49:00.884314 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=162 is delivered
15:49:00.886824 [queue=2] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delayed for 8.1ms
15:49:00.887325 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
15:49:00.888829 [queue=2] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delayed for 6.6ms
15:49:00.896145 [queue=1] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delivered
15:49:00.898156 [queue=0] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delivered
15:51:55.771408 config: drop-rate=0.20, max-delay=10ms, seed=1
15:51:55.772383 router is listening at :3000
15:52:08.095124 [queue=1] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 8.7ms
15:52:08.104385 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
15:52:08.107983 [queue=1] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 5.9ms
15:52:08.114658 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
15:52:08.120175 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 1.8ms
15:52:08.120175 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is dropped
15:52:08.120678 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is dropped
15:52:08.122453 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
15:52:09.121697 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is dropped
15:52:09.122198 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 9.4ms
15:52:09.122700 [queue=2] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 6.2ms
15:52:09.129917 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
15:52:09.132826 [queue=0] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
15:52:09.154856 [queue=1] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 2.8ms
15:52:09.154856 [queue=2] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delayed for 1.1ms
15:52:09.155859 [queue=3] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delayed for 3.7ms
15:52:09.158999 [queue=1] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
15:52:09.158999 [queue=1] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delivered
15:52:09.160876 [queue=0] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delivered
15:57:04.018295 config: drop-rate=0.20, max-delay=10ms, seed=1
15:57:04.019298 router is listening at :3000
15:57:08.649951 [queue=1] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 8.7ms
15:57:08.659611 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
15:57:08.664121 [queue=1] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 5.9ms
15:57:08.670235 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
15:57:08.676251 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 1.8ms
15:57:08.676251 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is dropped
15:57:08.677261 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is dropped
15:57:08.678297 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
15:57:09.676712 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is dropped
15:57:09.676712 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 9.4ms
15:57:09.677696 [queue=2] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 6.2ms
15:57:09.683912 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
15:57:09.687962 [queue=0] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
15:57:09.699546 [queue=1] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 2.8ms
15:57:09.699546 [queue=2] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delayed for 1.1ms
15:57:09.699546 [queue=3] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delayed for 3.7ms
15:57:09.701550 [queue=2] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delivered
15:57:09.702553 [queue=1] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
15:57:09.704560 [queue=0] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delivered
16:00:30.219502 config: drop-rate=0.20, max-delay=10ms, seed=1
16:00:30.220503 router is listening at :3000
16:00:33.553428 [queue=1] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 8.7ms
16:00:33.562656 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:00:33.566122 [queue=1] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 5.9ms
16:00:33.573408 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
16:00:33.578190 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 1.8ms
16:00:33.578190 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is dropped
16:00:33.578190 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is dropped
16:00:33.580847 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:00:34.579352 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is dropped
16:00:34.579352 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 9.4ms
16:00:34.580354 [queue=2] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 6.2ms
16:00:34.587883 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
16:00:34.589887 [queue=0] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
16:00:34.615985 [queue=1] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 2.8ms
16:00:34.616988 [queue=2] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delayed for 1.1ms
16:00:34.616988 [queue=3] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delayed for 3.7ms
16:00:34.620031 [queue=1] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
16:00:34.620031 [queue=1] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delivered
16:00:34.622002 [queue=0] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delivered
16:01:50.100348 config: drop-rate=0.20, max-delay=10ms, seed=1
16:01:50.100850 router is listening at :3000
16:01:52.814589 [queue=1] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 8.7ms
16:01:52.823889 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:01:52.828227 [queue=1] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 5.9ms
16:01:52.834571 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
16:01:52.839977 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 1.8ms
16:01:52.839977 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is dropped
16:01:52.839977 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is dropped
16:01:52.842162 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:01:53.841178 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is dropped
16:01:53.841178 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 9.4ms
16:01:53.842215 [queue=2] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 6.2ms
16:01:53.848478 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
16:01:53.852522 [queue=0] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
16:01:53.876556 [queue=1] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 2.8ms
16:01:53.877560 [queue=2] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delayed for 1.1ms
16:01:53.877560 [queue=3] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delayed for 3.7ms
16:01:53.879564 [queue=1] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delivered
16:01:53.879564 [queue=1] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
16:01:53.882576 [queue=0] packet #5, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delivered
16:03:37.750524 [queue=1] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 9.5ms
16:03:37.761551 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:03:37.765211 [queue=1] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 2.8ms
16:03:37.769418 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
16:03:37.774237 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 4.7ms
16:03:37.774237 [queue=2] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 8.7ms
16:03:37.775239 [queue=3] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 9ms
16:03:37.779259 [queue=2] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:03:37.785267 [queue=0] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
16:03:37.785267 [queue=0] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
16:03:37.793300 [queue=1] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 4.1ms
16:03:37.793300 [queue=1] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is dropped
16:03:37.793300 [queue=1] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is dropped
16:03:37.799304 [queue=0] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
16:03:38.776635 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 2.9ms
16:03:38.776635 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is dropped
16:03:38.779642 [queue=0] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
16:03:38.781648 [queue=1] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delayed for 3.1ms
16:03:38.784801 [queue=0] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delivered
16:05:39.109951 config: drop-rate=0.20, max-delay=10ms, seed=1
16:05:39.110934 router is listening at :3000
16:05:41.112939 [queue=1] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 8.7ms
16:05:41.121675 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:05:41.125497 [queue=1] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 5.9ms
16:05:41.132930 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
16:05:41.137791 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 1.8ms
16:05:41.137791 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is dropped
16:05:41.138782 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is dropped
16:05:41.139782 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:05:42.138719 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is dropped
16:05:42.139722 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 9.4ms
16:05:42.141727 [queue=2] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 6.2ms
16:05:42.149126 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
16:05:42.151128 [queue=0] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
16:05:42.170685 [queue=1] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 2.8ms
16:05:42.170685 [queue=2] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delayed for 1.1ms
16:05:42.171690 [queue=3] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delayed for 3.7ms
16:05:42.174744 [queue=1] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delivered
16:05:42.174744 [queue=1] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
16:05:42.176703 [queue=0] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delivered
16:06:27.451563 [queue=1] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 9.5ms
16:06:27.462690 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:06:27.467998 [queue=1] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 2.8ms
16:06:27.471117 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
16:06:27.474389 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 4.7ms
16:06:27.474389 [queue=2] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 8.7ms
16:06:27.475415 [queue=3] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 9ms
16:06:27.479406 [queue=2] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:06:27.485160 [queue=0] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
16:06:27.485160 [queue=0] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
16:06:27.491829 [queue=1] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 4.1ms
16:06:27.492330 [queue=1] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is dropped
16:06:27.492330 [queue=1] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is dropped
16:06:27.497862 [queue=0] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
16:06:28.476070 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 2.9ms
16:06:28.477073 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is dropped
16:06:28.480084 [queue=0] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
16:06:28.483129 [queue=1] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delayed for 3.1ms
16:06:28.488199 [queue=0] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delivered
16:08:51.739599 [queue=1] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 2.6ms
16:08:51.743595 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:08:51.747632 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is dropped
16:08:52.739794 [queue=1] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 9.4ms
16:08:52.749574 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:08:52.752466 [queue=1] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 3.3ms
16:08:52.756650 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
16:08:52.764545 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 7.8ms
16:08:52.765549 [queue=2] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 5.9ms
16:08:52.765549 [queue=3] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 5.7ms
16:08:52.772567 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:08:52.779586 [queue=0] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
16:08:52.783595 [queue=0] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
16:08:52.794625 [queue=1] packet #3, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 8.9ms
16:08:52.794625 [queue=1] packet #3, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is dropped
16:08:52.803678 [queue=0] packet #3, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
16:08:53.765339 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 500µs
16:08:53.767314 [queue=0] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
16:08:53.773330 [queue=1] packet #3, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delayed for 3.8ms
16:08:53.778339 [queue=0] packet #3, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delivered
16:20:19.676975 [queue=1] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 5.5ms
16:20:27.751505 [queue=2] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 1ms
16:20:27.751505 [queue=3] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 5.6ms
16:20:27.752507 [queue=3] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is dropped
16:20:27.753008 [queue=3] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 6.1ms
16:20:27.753008 [queue=3] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:20:27.756517 [queue=2] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:20:27.759042 [queue=1] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:20:27.762563 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:20:37.545066 config: drop-rate=0.20, max-delay=10ms, seed=1
16:20:37.546069 router is listening at :3000
16:20:40.014271 [queue=1] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 8.7ms
16:20:40.024075 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:20:40.027871 [queue=1] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 5.9ms
16:20:40.034951 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
16:20:59.668061 [queue=1] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 1.8ms
16:20:59.670069 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:20:59.673340 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is dropped
16:21:00.669284 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is dropped
16:21:01.669491 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is dropped
16:21:02.670483 [queue=1] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 9.4ms
16:21:02.679948 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:21:02.682847 [queue=1] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 6.2ms
16:21:02.690380 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
16:21:02.699286 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 2.8ms
16:21:02.699286 [queue=2] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 1.1ms
16:21:02.700289 [queue=3] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 3.7ms
16:21:02.703297 [queue=2] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
16:21:02.705302 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:21:02.705302 [queue=0] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
16:21:02.717840 [queue=1] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 9.5ms
16:21:02.729375 [queue=0] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
16:21:03.697620 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 2.8ms
16:21:03.698605 [queue=2] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 4.7ms
16:21:03.701613 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
16:21:03.706626 [queue=0] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
16:21:03.716165 [queue=1] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delayed for 8.7ms
16:21:03.716165 [queue=2] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delayed for 9ms
16:21:03.717168 [queue=3] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delayed for 4.1ms
16:21:03.723249 [queue=2] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delivered
16:21:03.725765 [queue=1] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delivered
16:21:03.727265 [queue=0] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delivered
16:29:33.671617 config: drop-rate=0.20, max-delay=10ms, seed=1
16:29:33.673623 router is listening at :3000
16:29:39.227165 [queue=1] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 8.7ms
16:29:39.237766 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:29:39.241748 [queue=1] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delayed for 5.9ms
16:29:39.247791 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=6 is delivered
16:29:39.250773 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 1.8ms
16:29:39.250773 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is dropped
16:29:39.251774 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is dropped
16:29:39.252777 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:29:40.253344 [queue=0] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is dropped
16:29:40.253344 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 9.4ms
16:29:40.254382 [queue=2] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 6.2ms
16:29:40.262682 [queue=1] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
16:29:40.264551 [queue=0] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
16:29:40.293628 [queue=1] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delayed for 2.8ms
16:29:40.293628 [queue=2] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delayed for 1.1ms
16:29:40.295634 [queue=3] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delayed for 3.7ms
16:29:40.296636 [queue=2] packet #2, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=0 is delivered
16:29:40.302652 [queue=1] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delivered
16:29:40.304688 [queue=0] packet #4, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delivered
16:29:47.659534 [queue=1] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delayed for 9.5ms
16:29:47.669937 [queue=0] packet #0, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=6 is delivered
16:29:47.670942 [queue=1] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delayed for 2.8ms
16:29:47.674196 [queue=0] packet #1, 127.0.0.1:1234 -> 127.0.0.1:8000, sz=162 is delivered
16:29:47.677205 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=162 is delayed for 4.7ms
16:29:47.678219 [queue=2] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delayed for 8.7ms
16:29:47.678219 [queue=3] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delayed for 9ms
16:29:47.683239 [queue=2] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=162 is delivered
16:29:47.687257 [queue=1] packet #2, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=49 is delivered
16:29:47.689254 [queue=0] packet #3, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=0 is delivered
16:29:48.679301 [queue=1] packet #1, 127.0.0.1:8000 -> 127.0.0.1:1234, sz=162 is delayed for 4.1ms
